officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variants,variantCount,categoryPath,summary,description,imageUrls,imageCount,kzEvidence,status,sourcePageUrl
161,LaTus,Private Enterprise «Latus»,Microapplicators,1961,1961 | 1962 | 1963 | 1964 | 1965,"Mikro applicators, 2.0мм, 25 pcs.=1961 | Mikro applicators (regular), 2,5мм, 100 pcs.=1962 | Mikro applicators (fine), 2,0mm, 100 pcs.=1963 | Mikro applicators (ultra fine), 1.5mm, 100 pcs.=1964 | Mikro applicators (cylinder ), 1.2mm, 100 pcs.=1965",5,Tools and accessories,"One-time tool, non-sterile. Used in dentistry for the application of liquid adhesives in the cavity of a tooth in a micro doses.","Microapplicators. One-time tool, non-sterile. Used in dentistry for the application of liquid adhesives in the cavity of a tooth in a micro doses. Package: Microapplicators рackaged REF 1961 Mikro applicators, 2.0мм, 25 pcs. REF 1962 Mikro applicators (regular), 2,5мм, 100 pcs. REF 1963 Mikro applicators (fine), 2,0mm, 100 pcs. REF 1964 Mikro applicators (ultra fine), 1.5mm, 100 pcs. REF 1965 Mikro applicators (cylinder ), 1.2mm, 100 pcs.",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_mikroaplikatori_tubi_01.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_aplikatori.png,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/tools-and-accessories/microapplicators.html
165,LaTus,Private Enterprise «Latus»,Mixing pad,0721,0721 | 0722 | 0724,"Mixing pad 50х75 mm, 70 sheets=0721 | Mixing pad 55х45 mm, 70 sheets=0722 | Mixing pad 100х160 mm, 70 sheets=0724",3,Tools and accessories,"Mixing pad. Used for the preparation of chemical curing materials of various types: composite, glass ionomer and phosphate cements.","Mixing pad. Used for the preparation of chemical curing materials of various types: composite, glass ionomer and phosphate cements. Package: REF 0721 Mixing pad 50х75 mm, 70 sheets REF 0722 Mixing pad 55х45 mm, 70 sheets REF 0724 Mixing pad 100х160 mm, 70 sheets",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_bloknoti.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_173.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/tools-and-accessories/mixing-pad.html
215,LaTus,Private Enterprise «Latus»,Spray lubricant,0741,0741,Spray lubrication=0741,1,Tools and accessories,Spray lubrication of turbine and mechanical nozzles. Used for internal cleaning and lubrication of all types of nozzles.,"Spray lubrication of turbine and mechanical nozzles. Used for internal cleaning and lubrication of all types of nozzles. Composition and main characteristic It is a mineral highly refined oil with a hydrocarbon propellant. It has a high penetrating and lubricating property, displaces moisture, protects against corrosion and prolongs the service life. Package: 320ml Spray lubrication in aerosol packaging. REF 0741 Spray lubrication",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_____________.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_183.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/tools-and-accessories/spray.html
160,LaTus,Private Enterprise «Latus»,Microbrushes,1530,1530 | 1531,Microbrushes short=1530 | Microbrushes long=1531,2,Tools and accessories,"Microbrushes. One-time tool, non-sterile. It is used for applying microquantities of pickling compounds and adhesives.","Microbrushes. One-time tool, non-sterile. It is used for applying microquantities of pickling compounds and adhesives. Package: 100 pcs. in a рackaged REF 1530 Microbrushes short REF 1531 Microbrushes long",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_mikropenzli_tubus.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_mikropenzli_okr.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/tools-and-accessories/microbrushes.html
163,LaTus,Private Enterprise «Latus»,Cannules,0718,0718,Black curve canulas=0718,1,Tools and accessories,"Cannules. Use for extraction of a dose from a syringe and drawing on a notepad, a cuvette or directly on a tooth.","Cannules Use for extraction of a dose from a syringe and drawing on a notepad, a cuvette or directly on a tooth. Package: 50 pcs. рackaged REF 0718 Black curve canulas",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_kanyuli.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_175.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/tools-and-accessories/cannules.html
157,LaTus,Private Enterprise «Latus»,Polishing Cup,0720,0720,Polishing cup=0720,1,Tools and accessories,It is used for polishing fillings from composite materials with the use of polishing pastes.,Polishing Cup It is used for polishing fillings from composite materials with the use of polishing pastes. Package: 10 pcs. рackaged REF 0720 Polishing cup,https://www.latus.com.ua/components/com_jshopping/files/img_products/full_polirovalna_chashka.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_181.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/tools-and-accessories/polishing-cup.html
158,LaTus,Private Enterprise «Latus»,The nozzle-brush,2452,2452,Nozzle brush=2452,1,Tools and accessories,"A one-time, non-sterile instrument for applying adhesives and pickling compositions. Used in conjunction with bit holder.","The nozzle-brush A one-time, non-sterile instrument for applying adhesives and pickling compositions. Used in conjunction with bit holder. Package: 20 pcs. рackaged REF 2452 Nozzle brush",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_kistochka_nas.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_180.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_1801.jpg,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/tools-and-accessories/the-nozzle-brush.html
159,LaTus,Private Enterprise «Latus»,Nozzle applicator,2455,2455,Nozzle applicator=2455,1,Tools and accessories,"A one-time, non-sterile instrument for applying adhesives and pickling compositions. Used in conjunction with bit holder.","Nozzle applicator A one-time, non-sterile instrument for applying adhesives and pickling compositions. Used in conjunction with bit holder. Package: 25 pcs. рackaged REF 2455 Nozzle applicator",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_aplikator_nas.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_179.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_1791.jpg,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/tools-and-accessories/nozzle-applicator.html
164,LaTus,Private Enterprise «Latus»,Tool holder,2450,2450,Tips holder=2450,1,Tools and accessories,"Tool for holding nozzles. The design of the holder makes it possible to work with pastes. Due to the use of inert plastic, the possibility of coloring the pastes with metal is excluded.","Tool for holding nozzles. The design of the holder makes it possible to work with pastes. Due to the use of inert plastic, the possibility of coloring the pastes with metal is excluded. Package: 10 pcs. in the рackaged REF 2450 Tips holder",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_dergatel.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_1741.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/tools-and-accessories/tool-holder.html
155,LaTus,Private Enterprise «Latus»,Spatulas for measuring and mixing,0730,0730,Spatulas for measuring and mixing=0730,1,Tools and accessories,"Spatulas. One-time tool, non-sterile. Used for dosing components and mixing composites such as powder-liquid and paste-paste. Allow to exclude color change due to metal nibs, tk. are made of polystyrene.","Spatulas. One-time tool, non-sterile. Used for dosing components and mixing composites such as powder-liquid and paste-paste. Allow to exclude color change due to metal nibs, tk. are made of polystyrene. Package: 50 pcs. рackaged REF 0730 Spatulas for measuring and mixing",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_shpateli.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_184.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/tools-and-accessories/shpatel.html
363,LaTus,Private Enterprise «Latus»,Irrigation needle,1719,1719 | 0719,REF 1719=1719 | Irrigation needle=0719,2,Tools and accessories,Irrigation needle. Used for rinsing the root canals of the tooth during endodontic treatment,Irrigation needle Used for rinsing the root canals of the tooth during endodontic treatment. Package 10 pcs. рackaged REF 0719 Irrigation needle,https://www.latus.com.ua/components/com_jshopping/files/img_products/full_igla.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_igla1.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/tools-and-accessories/golka-irigacijna.html
364,LaTus,Private Enterprise «Latus»,IMixing nozzles,2317,2317,Mixing nozzles=2317,1,Tools and accessories,Mixing nozzles. Designed for installation on two-component syringes to ensure automatic uniform mixing of components,Mixing nozzles Designed for installation on two-component syringes to ensure automatic uniform mixing of components . Package 5 pcs. рackaged REF 2317 Mixing nozzles,https://www.latus.com.ua/components/com_jshopping/files/img_products/full_nasadki_zmishujuchi.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_nasadki_zmishujuchi1.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/tools-and-accessories/nasadki-zmishujuchi.html
367,LaTus,Private Enterprise «Latus»,Prophy brush,0725,0725 | 0726 | 0727,Prophy brush cup=0725 | Prophy brush conus=0726 | Prophy brush slim=0727,3,Tools and accessories,Polishing fillings made of composite materials and teeth with polishing pastes,Prophy brush Polishing fillings made of composite materials and teeth with polishing pastes Package: 10 pcs. рackaged REF 0725 Prophy brush cup REF 0726 Prophy brush conus REF 0727 Prophy brush slim,https://www.latus.com.ua/components/com_jshopping/files/img_products/full_Prophy_Brush_Cup1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/tools-and-accessories/polishing-brush-en.html
323,LaTus,Private Enterprise «Latus»,Dental plugger,6001,6001 | 6002 | 6003,Dental plugger №1=6001 | Dental plugger №2=6002 | Dental plugger №3=6003,3,Instruments,A tool used in therapeutic dentistry for filling teeth.,Dental plugger A tool used in therapeutic dentistry for filling teeth. Sterilized before use. Package: dental plugger 1 pc. REF 6001 Dental plugger №1 REF 6002 Dental plugger №2 REF 6003 Dental plugger №3,https://www.latus.com.ua/components/com_jshopping/files/img_products/full_shtopfer_glad_02.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_shtopfer_glad_01.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/instruments/shtopfer-gladilka.html
333,LaTus,Private Enterprise «Latus»,Sleeping spoon,6030,6030,REF 6030=6030,1,Instruments,"Spoon for removing dental molds of the upper (B) or lower jaw (H). The structure has a base in the form of a horseshoe-shaped plate, a handle attached to the base, outer and inner sides, the surface is perforated with holes.","Sleeping spoon Spoon for removing dental molds of the upper (B) or lower jaw (H). The structure has a base in the form of a horseshoe-shaped plate, a handle attached to the base, outer and inner sides, the surface is perforated with holes.",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_logka.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_logka1.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/instruments/logka.html
332,LaTus,Private Enterprise «Latus»,Ball Smolder №4,6005,6004 | 6005 | 6006,Ball Smolder №4 (Large Ball)=6004 | Ball Smolder №4 (Small Ball)=6005 | Ball Smolder №4 (Middle Ball)=6006,3,Instruments,A tool used in therapeutic dentistry for filling teeth.,Ball Smolder №4 A tool used in therapeutic dentistry for filling teeth. Sterilized before use. Package: Ball Smolder №4 1 pc. REF 6004 Ball Smolder №4 (Large Ball) REF 6005 Ball Smolder №4 (Small Ball) REF 6006 Ball Smolder №4 (Middle Ball),https://www.latus.com.ua/components/com_jshopping/files/img_products/full_sharova_gladilka.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_sharova_gladilka_w.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/instruments/sharovaja-gladilka-4.html
325,LaTus,Private Enterprise «Latus»,Dental excavator,6011,6011 | 6012 | 6013,Dental excavator №1=6011 | Dental excavator №2=6012 | Dental excavator №3=6013,3,Instruments,"Used to remove softened tooth tissue (enamel, dentin), as well as in the depulpation process to remove the coronal part of the pulp. An excavator is an alternative to using boron.","Dental excavator Used to remove softened tooth tissue (enamel, dentin), as well as in the depulpation process to remove the coronal part of the pulp. An excavator is an alternative to using boron. Package: Dental excavator 1 pc. REF 6011 Dental excavator №1 REF 6012 Dental excavator №2 REF 6013 Dental excavator №3",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_exkavator_02.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_exkavator_01.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/instruments/ekskavator.html
