officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl,referenceReviewNote
LM-DENTAL-LM-SERVOMAX-TRAY-SET,LM Dental,LM-Instruments Oy,LM-ServoMax™ tray set,6410,6410,1,LM Dental / care and handling / tray organizers and modules / lm servomax tray and accessories,https://lm-dental.com/wp-content/uploads/2023/02/LM-ServoMax-tray_6410.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/care-and-handling/tray-organizers-and-modules/lm-servomax-tray-and-accessories/lm-servomax-tray-set/,
LM-DENTAL-LM-SERVOMAX-ULTRASONIC-TIP-CASE,LM Dental,LM-Instruments Oy,LM-ServoMax™ ultrasonic tip case,6460,6460,1,LM Dental / care and handling / tray organizers and modules / lm servomax modules,https://lm-dental.com/wp-content/uploads/2023/02/LM-ServoMax_ultrasonic-tip-case_6460.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/care-and-handling/tray-organizers-and-modules/lm-servomax-modules/lm-servomax-ultrasonic-tip-case/,
LM-DENTAL-LM-SERVOMAX-UNIVERSAL-TRAPPER,LM Dental,LM-Instruments Oy,LM-ServoMax™ universal trapper,6416,6416,1,LM Dental / care and handling / tray organizers and modules / lm servomax tray and accessories,https://lm-dental.com/wp-content/uploads/2023/02/LM-ServoMax_universal-trapper_6416.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/care-and-handling/tray-organizers-and-modules/lm-servomax-tray-and-accessories/lm-servomax-universal-trapper/,
LM-DENTAL-LM-SERVOMAX-WASTE-CUP-HOLDER,LM Dental,LM-Instruments Oy,LM-ServoMax™ waste cup holder,6490,6490,1,LM Dental / care and handling / tray organizers and modules / lm servomax modules,https://lm-dental.com/wp-content/uploads/2023/02/LM-ServoMax_cupholder_6490.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/care-and-handling/tray-organizers-and-modules/lm-servomax-modules/lm-servomax-waste-cup-holder/,
LM-DENTAL-LM-SERVO-5,LM Dental,LM-Instruments Oy,LM-Servo™ 5,6650,6650,1,LM Dental / veterinary products / protect organize,https://lm-dental.com/wp-content/uploads/2023/02/LM-Servo_5_6650.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/protect-organize/lm-servo-5/,
LM-DENTAL-LM-SERVO-5E,LM Dental,LM-Instruments Oy,LM-Servo™ 5E,,,1,LM Dental / care and handling / casettes for hand instruments,https://lm-dental.com/wp-content/uploads/2023/02/LM-Servo-5E-LM-6552-blue_closed.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/care-and-handling/casettes-for-hand-instruments/lm-servo-5e/,
LM-DENTAL-LM-SERVO-8,LM Dental,LM-Instruments Oy,LM-Servo™ 8,6680,6680,1,LM Dental / veterinary products / protect organize,https://lm-dental.com/wp-content/uploads/2023/02/LM-Servo-8_6680.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/protect-organize/lm-servo-8/,
LM-DENTAL-LM-SERVO-8E,LM Dental,LM-Instruments Oy,LM-Servo™ 8E,,,1,LM Dental / care and handling / casettes for hand instruments,https://lm-dental.com/wp-content/uploads/2023/02/LM-Servo-8E-LM-6582-blue_closed.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/care-and-handling/casettes-for-hand-instruments/lm-servo-8e/,
LM-DENTAL-LM-SHARPJACK,LM Dental,LM-Instruments Oy,LM-SharpJack™ SD,315-316,315-316,1,LM Dental / handinstrumentation / periodontics / sickle scalers,https://lm-dental.com/wp-content/uploads/2023/09/SharpJack_SD_315-316SDES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/sickle-scalers/lm-sharpjack/,
LM-DENTAL-LM-SLIMLIFT-C3,LM Dental,LM-Instruments Oy,LM-SlimLift™ C3,,,1,LM Dental / handinstrumentation / extraction / lm slimlift luxating instruments,https://lm-dental.com/wp-content/uploads/2023/01/LM-SlimLift_C3.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/lm-slimlift-luxating-instruments/lm-slimlift-c3/,
LM-DENTAL-LM-SLIMLIFT-C4,LM Dental,LM-Instruments Oy,LM-SlimLift™ C4,812840,812840,1,LM Dental / handinstrumentation / extraction / lm slimlift luxating instruments,https://lm-dental.com/wp-content/uploads/2023/01/LM-SlimLift_C4.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/lm-slimlift-luxating-instruments/lm-slimlift-c4/,
LM-DENTAL-LM-SLIMLIFT-C5,LM Dental,LM-Instruments Oy,LM-SlimLift™ C5,812850,812850,1,LM Dental / handinstrumentation / extraction / lm slimlift luxating instruments,https://lm-dental.com/wp-content/uploads/2023/01/LM-SlimLift_C5.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/lm-slimlift-luxating-instruments/lm-slimlift-c5/,
LM-DENTAL-LM-SLIMLIFT-S3,LM Dental,LM-Instruments Oy,LM-SlimLift™ S3,812630,812630,1,LM Dental / handinstrumentation / extraction / lm slimlift luxating instruments,https://lm-dental.com/wp-content/uploads/2023/01/LM-SlimLift_S3.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/lm-slimlift-luxating-instruments/lm-slimlift-s3/,
LM-DENTAL-LM-SLIMLIFT-S4,LM Dental,LM-Instruments Oy,LM-SlimLift™ S4,812640,812640,1,LM Dental / handinstrumentation / extraction / lm slimlift luxating instruments,https://lm-dental.com/wp-content/uploads/2023/01/LM-SlimLift_S4.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/lm-slimlift-luxating-instruments/lm-slimlift-s4/,
LM-DENTAL-LM-SLIMLIFT-S5,LM Dental,LM-Instruments Oy,LM-SlimLift™ S5,812650,812650,1,LM Dental / handinstrumentation / extraction / lm slimlift luxating instruments,https://lm-dental.com/wp-content/uploads/2023/01/LM-SlimLift_S5.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/lm-slimlift-luxating-instruments/lm-slimlift-s5/,
LM-DENTAL-SUPRAGINGIVAL-NOZZLES,LM Dental,LM-Instruments Oy,"LM-Supra A nozzle, universal",15610301,15610301,1,LM Dental / ultrasonics and air polishing / ultrasonic tips and polishing nozzles / polishing nozzles,https://lm-dental.com/wp-content/uploads/2023/06/supragingival-nozzle-suppra-A_15610301.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/ultrasonics-and-air-polishing/ultrasonic-tips-and-polishing-nozzles/polishing-nozzles/supragingival-nozzles/,
LM-DENTAL-LM-SUPRA-B-NOZZLE-HOOKED,LM Dental,LM-Instruments Oy,"LM-Supra-B nozzle, hooked",15610311,15610311,1,LM Dental / ultrasonics and air polishing / ultrasonic tips and polishing nozzles / polishing nozzles,https://lm-dental.com/wp-content/uploads/2023/06/supragingival-nozzle-suppra-B_15610311.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/ultrasonics-and-air-polishing/ultrasonic-tips-and-polishing-nozzles/polishing-nozzles/lm-supra-b-nozzle-hooked/,
LM-DENTAL-LM-TRAINER-2-MEDIUM,LM Dental,LM-Instruments Oy,LM-Trainer™ 2 Medium,,,1,LM Dental / orthodontic appliances / lm trainer,https://lm-dental.com/wp-content/uploads/2021/05/LM-Trainer-2-Medium-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/orthodontic-appliances/lm-trainer/lm-trainer-2-medium/,
LM-DENTAL-LM-TRAINER-BRACES,LM Dental,LM-Instruments Oy,LM-Trainer™ Braces,,,1,LM Dental / orthodontic appliances / lm trainer,https://lm-dental.com/wp-content/uploads/2017/01/LM-Trainer-Braces-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/orthodontic-appliances/lm-trainer/lm-trainer-braces/,
LM-DENTAL-LM-TRAINER-MEDIUM,LM Dental,LM-Instruments Oy,LM-Trainer™ Medium,,,1,LM Dental / orthodontic appliances / lm trainer,https://lm-dental.com/wp-content/uploads/2017/01/LM-Trainer-Medium-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/orthodontic-appliances/lm-trainer/lm-trainer-medium/,
LM-DENTAL-LM-TRAINER-SMALL,LM Dental,LM-Instruments Oy,LM-Trainer™ Small,,,1,LM Dental / orthodontic appliances / lm trainer,https://lm-dental.com/wp-content/uploads/2017/01/LM-Trainer-Small-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/orthodontic-appliances/lm-trainer/lm-trainer-small/,
LM-DENTAL-LM-TWISTOUT-C3,LM Dental,LM-Instruments Oy,LM-TwistOut™ C3,,,1,LM Dental / handinstrumentation / extraction / elevators,https://lm-dental.com/wp-content/uploads/2017/01/LM-TwistOut-C3_1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/elevators/lm-twistout-c3/,
LM-DENTAL-LM-TWISTOUT-C4,LM Dental,LM-Instruments Oy,LM-TwistOut™ C4,814440,814440,1,LM Dental / handinstrumentation / extraction / elevators,https://lm-dental.com/wp-content/uploads/2017/01/LM-TwistOut-C4_1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/elevators/lm-twistout-c4/,
LM-DENTAL-LM-TWISTOUT-C5,LM Dental,LM-Instruments Oy,LM-TwistOut™ C5,,,1,LM Dental / handinstrumentation / extraction / elevators,https://lm-dental.com/wp-content/uploads/2017/01/LM-TwistOut-C5_1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/elevators/lm-twistout-c5/,
LM-DENTAL-LM-TWISTOUT-S3,LM Dental,LM-Instruments Oy,LM-TwistOut™ S3,814230,814230,1,LM Dental / handinstrumentation / extraction / elevators,https://lm-dental.com/wp-content/uploads/2022/11/elevator-3-lm-814230.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/elevators/lm-twistout-s3/,
LM-DENTAL-LM-TWISTOUT-S4,LM Dental,LM-Instruments Oy,LM-TwistOut™ S4,,,1,LM Dental / handinstrumentation / extraction / elevators,https://lm-dental.com/wp-content/uploads/2023/05/lm-twistout-s4-lm-814240-rotated.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/elevators/lm-twistout-s4/,
LM-DENTAL-LM-TWISTOUT-S5,LM Dental,LM-Instruments Oy,LM-TwistOut™ S5,,,1,LM Dental / handinstrumentation / extraction / elevators,https://lm-dental.com/wp-content/uploads/2022/11/elevator-5-lm-814230.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/elevators/lm-twistout-s5/,
LM-DENTAL-LM-BUILD-UP-BASE-DD,LM Dental,LM-Instruments Oy,LM™ Build-up Base DD,485-707DDES,485-707DDES,1,LM Dental / handinstrumentation / restoration / contouring and sculpting / for composites,https://lm-dental.com/wp-content/uploads/2025/01/LM_Build-up_Base_485-707DDES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/contouring-and-sculpting/for-composites/lm-build-up-base-dd/,
LM-DENTAL-LM-BUILD-UP-SHAPER-DD,LM Dental,LM-Instruments Oy,LM™ Build-up Shaper DD,352-353DDES,352-353DDES,1,LM Dental / handinstrumentation / restoration / contouring and sculpting / for composites,https://lm-dental.com/wp-content/uploads/2025/01/LM_Build-up_Shaper_352-353DDES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/contouring-and-sculpting/for-composites/lm-build-up-shaper-dd/,
LM-DENTAL-LM-BUILD-UP-TRIMMER,LM Dental,LM-Instruments Oy,LM™ Build-up Trimmer,130-131,130-131,1,LM Dental / handinstrumentation / restoration / contouring and sculpting / others 2,https://lm-dental.com/wp-content/uploads/2025/01/LM_Build-up_Trimmer_130-131ES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/contouring-and-sculpting/others-2/lm-build-up-trimmer/,
LM-DENTAL-LM-COLTELLO,LM Dental,LM-Instruments Oy,LM™ Coltello,187-188ES,187-188ES,1,LM Dental / handinstrumentation / microsurgery,https://lm-dental.com/wp-content/uploads/2025/01/LM_Coltello_187-188ES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/microsurgery/lm-coltello/,
LM-DENTAL-LM-ELEVA,LM Dental,LM-Instruments Oy,LM™ Eleva,173-174ES,173-174ES,1,LM Dental / handinstrumentation / microsurgery,https://lm-dental.com/wp-content/uploads/2025/01/LM_Eleva_173-174ES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/microsurgery/lm-eleva/,
LM-DENTAL-LM-INICIA,LM Dental,LM-Instruments Oy,LM™ Inicia,171-172ES,171-172ES,1,LM Dental / handinstrumentation / microsurgery,https://lm-dental.com/wp-content/uploads/2025/01/LM_Inicia_171-172ES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/microsurgery/lm-inicia/,
LM-DENTAL-LM-ORBAN-REDONDO,LM Dental,LM-Instruments Oy,LM™ Orban Redondo,185-186ES,185-186ES,1,LM Dental / handinstrumentation / microsurgery,https://lm-dental.com/wp-content/uploads/2025/01/LM_Orban_Redondo_185-186ES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/microsurgery/lm-orban-redondo/,
LM-DENTAL-LM-PAPILLA-REMOTA,LM Dental,LM-Instruments Oy,LM™ Papilla Remota,179-180ES,179-180ES,1,LM Dental / handinstrumentation / microsurgery,https://lm-dental.com/wp-content/uploads/2025/01/LM_Papilla_Remota_179-180ES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/microsurgery/lm-papilla-remota/,
LM-DENTAL-LM-PAPILLA-SOLLEVA,LM Dental,LM-Instruments Oy,LM™ Papilla Solleva,181-182ES,181-182ES,1,LM Dental / handinstrumentation / microsurgery,https://lm-dental.com/wp-content/uploads/2025/01/LM_Papilla_Solleva_181-182ES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/microsurgery/lm-papilla-solleva/,
LM-DENTAL-LM-PREPARE-AND-BUILD-UP-KIT,LM Dental,LM-Instruments Oy,LM™ Prepare and Build-up kit,6811ES,6811ES,1,LM Dental / handinstrumentation / restoration / restorative instrument sets,https://lm-dental.com/wp-content/uploads/2025/01/LM_Prepare_and_Build-Up_kit_6811ES_web.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/restorative-instrument-sets/lm-prepare-and-build-up-kit/,
LM-DENTAL-LM-TUNELLA,LM Dental,LM-Instruments Oy,LM™ Tunella,175-177ES,175-177ES,1,LM Dental / handinstrumentation / microsurgery,https://lm-dental.com/wp-content/uploads/2025/01/LM_Tunella_175-177ES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/microsurgery/lm-tunella/,
LM-DENTAL-LUXATING-2,LM Dental,LM-Instruments Oy,Luxating 2,812220VET,812220VET,1,LM Dental / veterinary products / veterinary extraction,https://lm-dental.com/wp-content/uploads/2023/04/Luxating-2_812220VET.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/veterinary-extraction/luxating-2/,
LM-DENTAL-LUXATING-3,LM Dental,LM-Instruments Oy,Luxating 3,812230VET,812230VET,1,LM Dental / veterinary products / veterinary extraction,https://lm-dental.com/wp-content/uploads/2023/04/Luxating-3_812230VET.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/veterinary-extraction/luxating-3/,
LM-DENTAL-LUXATING-4,LM Dental,LM-Instruments Oy,Luxating 4,812240VET,812240VET,1,LM Dental / veterinary products / veterinary extraction,https://lm-dental.com/wp-content/uploads/2023/04/Luxating-4_812240VET.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/veterinary-extraction/luxating-4/,
LM-DENTAL-LUXATING-5,LM Dental,LM-Instruments Oy,Luxating 5,812250VET,812250VET,1,LM Dental / veterinary products / veterinary extraction / extract gently,https://lm-dental.com/wp-content/uploads/2023/04/Luxating-5-812250VET.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/veterinary-extraction/extract-gently/luxating-5/,
LM-DENTAL-MACRO-GRACEY-1112,LM Dental,LM-Instruments Oy,Macro Gracey 11/12,211-212AF,211-212AF,1,LM Dental / handinstrumentation / periodontics / gracey curettes / macro gracey curettes,https://lm-dental.com/wp-content/uploads/2023/10/Macro_GRA_11-12_211-212AFES_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/gracey-curettes/macro-gracey-curettes/macro-gracey-1112/,
LM-DENTAL-MACRO-GRACEY-1114,LM Dental,LM-Instruments Oy,Macro Gracey 11/14 M-D,211-214AF,211-214AF,1,LM Dental / handinstrumentation / periodontics / gracey curettes / macro gracey curettes,https://lm-dental.com/wp-content/uploads/2023/10/M-D_Macro_GRA_11-14_211-214AFES_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/gracey-curettes/macro-gracey-curettes/macro-gracey-1114/,
LM-DENTAL-MACRO-GRACEY-1213,LM Dental,LM-Instruments Oy,Macro Gracey 12/13 M-D,212-213AF,212-213AF,1,LM Dental / handinstrumentation / periodontics / gracey curettes / macro gracey curettes,https://lm-dental.com/wp-content/uploads/2023/10/M-D_Macro_GRA_12-13_212-213AFES_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/gracey-curettes/macro-gracey-curettes/macro-gracey-1213/,
LM-DENTAL-MACRO-GRACEY-1314,LM Dental,LM-Instruments Oy,Macro Gracey 13/14,213-214AF,213-214AF,1,LM Dental / handinstrumentation / periodontics / gracey curettes / macro gracey curettes,https://lm-dental.com/wp-content/uploads/2022/08/macro-gracey-13-14-lm-213-214af-es-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/gracey-curettes/macro-gracey-curettes/macro-gracey-1314/,
LM-DENTAL-MACRO-GRACEY-56,LM Dental,LM-Instruments Oy,Macro Gracey 5/6,205-206AF,205-206AF,1,LM Dental / handinstrumentation / periodontics / gracey curettes / macro gracey curettes,https://lm-dental.com/wp-content/uploads/2023/10/Macro_GRA_5-6_205-206AFES_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/gracey-curettes/macro-gracey-curettes/macro-gracey-56/,
